PAN Card Number,Age,Occupation,Annual Income,Property Tax Paid,School Fees,Grocery Expenses,Healthcare Costs,Lifestyle Expenditure,Bank Balance,Loan Amount,Income Declared,Estimated Actual Income,Fraud Flag,Total Expenses
ABC889,-0.5805443797883691,0,-1.287105289514329,-1.5365554189432362,-0.9806284179906956,0.9650002465023384,-0.3139961419077011,0.17870773574556967,1.2279477981733449,-0.9799181363084611,-0.5213877000155521,-1.1593775866827283,1,0.2806778454015245
ABC644,-1.1785153419011685,1,0.3192148874050055,0.8986797595795483,1.3181185127671766,-1.215556449430343,-1.3484769019914435,-0.8822301439108665,0.7689034036355422,-0.056500558186801074,-0.7554819385765879,0.25847917754970146,1,0.4708943769642268
ABC412,-1.6056374576960253,3,-1.0306217141744527,0.43374686206470797,-1.1464621768653154,-0.40185994089115723,-1.6210014033038274,1.0897126130185197,0.640463379672911,0.5495991649066823,1.7260005044791689,-1.1746618933385775,0,0.9584714423381714
ABC231,1.1279440833910577,0,1.5576400912501018,0.4838019285691878,-1.19533371507671,-1.6815634622389928,-0.18821560284044705,-0.12125789227880043,0.8050875824293157,1.4695367446182361,-0.6229029733918536,1.9839228990137092,1,0.882943703048217
ABC922,-1.093090918742197,2,-1.5230083632917464,-1.621363744057044,-0.6916548563755673,-1.492489727027037,0.7192011432876,0.47284540321217633,-0.35192727272731306,-1.620759843529504,-0.46037686639647657,-1.4395499855442675,0,-1.2165238596404337
ABC607,-1.6056374576960253,3,1.0164534084144514,1.3126066307772157,0.8450530052490144,-0.7141713275547722,-1.422490620558229,0.5731162117829264,0.0530040716365951,-1.3967059458921713,-1.1519570418568654,0.5900145318026833,1,0.08984256121778932
ABC338,1.469641776026943,0,0.9452221086046378,0.03520824965425547,-1.0454243900013087,0.6456600964479444,-1.595331905535,-1.1129077964151604,0.619822578168066,-1.3873679501583867,-0.5279962235797073,1.1683631287247933,1,-0.5939988435954051
ABC177,0.957095237073115,2,-0.41081918105828635,1.6712913819466229,-1.3011762880008257,1.0291962854714536,-0.00382304386770389,-0.2001097005090525,-0.4989490401371284,1.3255228104133445,-0.5014168870469513,-0.21725452520874222,1,0.2635523696322907
ABC426,0.4445486981192869,0,0.5485199856365448,-0.5019975936252569,0.3777532410029829,1.0603571365039073,1.6013762166096335,-1.6475858188684298,1.5946107952217006,0.8464430292887347,1.7183480520552914,0.2860693547560947,1,1.0026823150990722
ABC738,1.2987929297090002,3,-0.4567088875547937,-0.9225811835117756,0.4063073981602022,0.5636578568888557,-0.13259835767465444,1.3981462179216912,0.09755003498160149,-0.22568648089146048,1.21208794330126,-0.666169190131574,0,0.4480204897479774
ABC422,1.3842173528679715,0,0.4979848601722523,0.5870242936924156,-0.2184520692556877,0.02056873889466256,1.4289627565956764,-0.3847115964669262,-0.9652252483408621,0.024409404848166318,0.1374584974608483,0.5677919136234291,1,-0.7408028928759587
ABC210,-1.520213034537054,0,1.4086813081336915,1.2709373008028473,-1.2417342204571913,-0.5108057734482322,-1.0113508312941775,-0.019642169733181867,0.8478004818937215,-0.7970442198573844,-0.5993374140889046,1.885609232454533,1,0.41392921630526014
ABC311,1.5550661991859143,4,-1.0880555644205856,0.042643026371673894,-0.35545711176965344,0.8188019679741345,0.36025599948683074,-0.08658899870441292,-1.2793069335265104,-1.5303378848402465,0.23684052490641286,-0.8846783000849715,1,-1.5335048394670103
ABC300,0.5299731212782582,4,1.1758042343611859,0.8084250282657711,1.416959826003705,0.05196388204014223,1.0550437390964245,0.561659537182195,1.6962579539706217,-0.7683922329475106,-0.506318813866517,1.1515494303152505,1,1.7552651401328279
ABC398,-0.2388466871524838,2,0.4317598784133786,1.178348395403369,0.7665290730666613,-0.09915453086160694,1.1354748321054169,0.13581992343587476,-0.08163823696313673,0.5352731714517454,-1.22607599089715,0.6863166169784725,1,0.6017705361936748
ABC867,0.6153975444372296,3,-0.6210614046411456,0.27554172958940903,-0.37591177242554613,-0.3765563926843527,-1.2659066841683821,-1.1206285988634794,0.7118273186957454,-1.5595118715116363,1.2646021037664217,-0.6983463802225035,0,-0.5020841397290626
ABC521,-0.7513932261063119,0,-0.5804833923428626,0.8847611659574045,1.664063109095026,-1.4861638399753359,-0.6117623160260984,-1.0818751517357876,-0.26567282848261353,-0.8987181734059849,-0.7406036829149802,-0.7409683056891117,1,-0.6628999419117166
ABC888,-0.7513932261063119,4,-1.764024174080521,-0.7076642658431455,-1.0698601591070058,-0.5457152982891014,-0.7281307059114491,1.0987285178130084,-0.03217062265103831,1.8173045857348415,-0.9827861007282993,-1.659879098334552,0,0.6406920720328426
ABC263,0.10285100548340154,4,-0.5463275329602031,0.9904906069504594,0.6011071529971936,0.6737751500110606,-1.0879314996378457,1.6168192679095665,-1.3271674781350684,-1.2631900068910997,0.8864275272791893,-0.7825731598750802,0,-0.5190499374025461
ABC939,0.18827542864237287,3,0.13853862717289062,-0.22302056493794012,0.4279975752315515,0.583338394383037,-1.1157401222207421,1.4474099187048368,-0.0013098622502418856,-1.4990178991492915,0.4124021261849312,0.2256857873439552,1,0.07145962044452081
ABC194,-1.093090918742197,4,1.644126317690182,-0.9403900672767547,-1.062721619817701,-0.15515034587481322,-0.31913004146146656,-1.459447297272939,-0.7295635425951547,0.06292138725334076,-0.17182585192696967,0.9884537644964841,1,-1.542806088544473
ABC173,-0.4951199566293978,1,0.9922824236657365,-0.6444686637450889,-0.5086611472862724,0.09179354125455674,1.543619846629772,0.12162360925670747,-1.0700112151045102,-0.3031164455163218,0.5358852938266936,0.7595072014416715,1,-1.0490215371982303
ABC673,-0.3242711103114551,3,1.145026020243948,-0.07415212880544571,-0.6558248803273259,-1.5976868857756965,0.9767517709015011,1.765506979575582,1.142120231818648,0.6016251411377688,1.3541893552151134,1.153069535402161,1,1.6193192013633038
ABC213,-0.9222420724242545,0,1.5691749811770823,1.5912378558962803,1.4389245622784892,-1.6382194213291887,0.0244134036780062,1.1001730550452744,-1.0707394185639267,1.7130786333521633,0.29503728942536744,2.0570454920538146,1,0.617438949339186
ABC186,1.6404906223448856,3,0.559874426021948,1.3399251126691252,-0.395405475869417,-0.3709333819717295,0.16901824110906696,0.45062941681249696,0.9789524359810768,0.7769590610336157,0.7632166889051805,0.7547314197600643,1,1.4542519698812943
ABC541,-0.9222420724242545,0,1.3464771123140662,-0.327107438981798,1.2998603257387624,0.27313563673665575,1.675389935176419,-1.705566554673871,-0.8437408229388661,1.246410846556932,-1.5724061983417226,1.2493715465547521,1,-0.7102644570636886
ABC228,-0.06799784083454113,0,0.4762985268037173,-0.6375525923800486,-0.6221913779065626,0.14122917710303592,-0.2703579957006946,0.6060915099815536,-1.186573989539414,0.3117412735759287,1.5365682658297313,0.6545401499101186,1,-0.8312804938805474
ABC635,0.017426582324430204,1,-0.10748812857814638,0.185892154520073,-0.3996611435226564,-0.8936390861326634,0.5493546330505256,-1.0268831136522765,1.0827339841800123,0.7496410735142827,-1.5998025226777395,-0.18042420234709317,1,0.6414505429876571
ABC736,1.469641776026943,1,-0.899365493777909,-0.8917182150452829,0.13312099074257513,0.8120074966963815,0.5553441825299187,0.38577467624661693,1.401661988940399,0.20931332037180506,-0.8732189586687483,-1.0173605823982321,1,1.2493250937475835
ABC941,1.469641776026943,0,-0.6857456249296283,0.3135801220971312,-1.0543475641129396,-0.12469237118143742,0.8625225058302194,-0.14158103678792414,1.2582812388276672,0.9360529883489673,-0.3650797779672167,-0.46073671792469334,1,1.2142957114923325
ABC132,0.017426582324430204,3,-0.7762757718655693,0.04359398618436695,-0.7899470512052261,1.048408238739583,0.8278686838423024,0.6678081179394073,1.606864701711195,-1.1481760594370922,-0.10740182481871502,-0.7416994358260136,1,1.1728792054070643
ABC258,0.957095237073115,3,0.5162148907828834,0.5705121733083817,1.1774069210068412,-1.8144070903247165,-0.8633233941606064,-0.21321015885684547,0.6011152824002927,1.342400802702359,-0.14100725645951517,0.7747292103060763,1,0.9624035154460258
ABC985,-0.2388466871524838,1,0.9248914602535939,-0.33013322020400315,-1.2698765388092585,1.6008690412548148,1.2616831961354846,-0.6740175359497461,1.6176370908177384,-1.1198720723682292,-1.453652482316615,1.161556568608116,1,0.5647451777415433
ABC269,0.4445486981192869,3,-1.5861379413758707,0.5696476643877517,1.2076084333846693,-0.23457537219061628,1.0909810359727827,1.7077254902849361,-0.4588727394050933,1.3885107816362654,-1.0181435173249813,-1.4637688729257006,1,1.1353947724296503
ABC288,-0.6659688029473405,3,-1.0737028854982054,-0.963904709917892,0.8376399067562748,-1.5334908468065813,0.968623096608039,-1.0244423438460337,1.2661910350247794,-0.8169962107419928,-0.17135381452953,-0.8588779044869342,1,0.12860441896120672
ABC595,1.1279440833910577,4,1.1978746013694879,-0.9679679018448532,-0.041361383040240965,1.3323702797270558,0.22292418642360443,-0.6686378800502722,-1.1232705094983988,-0.682030272403377,0.3577274868622572,0.5831276359299442,1,-1.5010901860296726
ABC671,-0.6659688029473405,2,-0.469465282070913,-0.6185333961261874,0.633093300197348,0.6142649533024648,0.7157785435850896,-1.5009403839790667,1.359802845255999,0.43290321822112354,1.558890188143272,-0.5366916668005456,0,0.6633863213913728
ABC516,-0.2388466871524838,4,1.604191446065726,-0.6077270346183119,0.4299194896555951,-0.7521266498649789,0.9185675759588258,1.1066485667761228,-1.014065101050015,1.487922736218297,-0.3748019328260219,1.639855999167365,1,0.05040207156743257
ABC719,-1.093090918742197,1,-0.5008588753940428,-1.5047414906640506,0.6904761737152214,1.0216989378546226,1.1256348579606996,0.17268052867301092,0.39096580819828675,-0.24233247328646812,-1.2911172976789795,-0.33354682827540494,1,0.1891024574886517
ABC546,-0.9222420724242545,2,-0.29818165182346335,1.4874103345286116,-1.33686898444735,0.36685248194704284,-0.17195825425352307,0.5794422886276782,0.8465951796160663,-1.3208419805518579,-0.6301469319141006,-0.054451622012758834,1,0.6228480448327318
ABC257,-1.1785153419011685,2,-0.2925368200100192,0.22211507829447202,0.8189698809227083,-0.8301459235026262,0.6759908220434072,0.06722931071758224,0.4795053046777076,1.1568008874966993,0.186459610371988,-0.19854072093561143,1,0.9373540141751767
ABC782,-0.9222420724242545,0,0.8492784754213775,1.2038514085619554,-0.4169583733390489,-1.0093793899674914,0.09885494720760553,-1.381492098359266,-0.8991847277110048,0.6473291202571626,-0.4852042179733508,0.44143290907257854,1,-0.9096025998461343
ABC591,0.8716708139141436,1,0.027464993965070964,-0.39877522850202907,-0.4622606419057911,-0.49253098863220673,-0.04232729052094492,-0.7327454461856698,-0.9677614052167616,1.6073446816584387,-0.759294548325139,-0.12220310133625344,1,-0.7129390651675083
ABC318,0.35912427496031557,4,-1.4064934823686723,-1.1489096189327224,-1.0734294287516584,-0.3875681219965732,-0.44148798082621027,-1.17138664850759,1.0710325079011098,1.5951066872495656,0.7920563583602918,-1.248910753868237,0,0.4559445152495926
ABC936,-1.6056374576960253,2,0.839164047270403,1.357561094649978,1.0461676217650062,-0.3055658824374845,0.7260463426926206,1.1293128578340916,1.6975134771765126,-1.562121870319216,-1.596380251546302,1.3341698963261688,1,1.7376406703143739
ABC989,-0.15342226399351247,1,-1.4317888065687536,0.3172975104558404,0.7540366293103778,1.4064065874432616,1.6728229853995362,-0.9204356631228712,-1.2878947122548035,0.11529536332543794,-1.4183858421425177,-1.4697332373128247,1,-0.9721165743324285
ABC838,-1.2639397650601398,3,-0.15092557207373128,-0.8733041750358629,-0.304251820329063,-1.5117016802951662,1.1145114089275412,-1.4299090014545313,-0.02898159370807562,-1.3351679740067948,-0.7342039451227695,-0.40356020238113005,1,-1.3781380523018398
ABC701,-0.7513932261063119,2,1.298403503673341,0.21917574796432987,0.8899434350106044,-0.540795163915556,-0.8047113742551174,0.668156799340299,1.226139844756862,-0.601758309076929,1.1499968702534282,0.9295040861558872,1,1.1316622969414838
ABC220,1.0425196602320863,2,0.3554621107054328,0.9077571032461638,1.3877192708378987,-1.2483573452539785,0.38464202236721673,0.17537035662274789,0.11583045285937187,-1.361963961764612,-0.3172859914764515,-0.10029152709478449,1,0.016590234792278568
ABC707,0.18827542864237287,2,0.8432172215889088,-1.000127633692291,-0.749449568698593,-1.571446169116788,-1.6364031019651237,0.34194044299164417,1.447915463845417,-1.1110560763959603,-1.014103966519969,0.6252762012526902,1,0.355487033260602
ABC819,-1.2639397650601398,4,1.3288485801753593,1.0856730391118279,1.0590719043264418,1.039973722670648,-0.9694239849384262,-0.48602844924035177,1.56103810469618,-1.6347378371434302,1.271092617981217,1.3444133689369016,1,0.931525763680286
ABC879,0.35912427496031557,4,-1.2045982068115946,0.8140443362498665,1.5705757003254763,0.28555311872703204,0.23447546041957673,1.257727236619682,0.8870732477739864,0.7543970713414276,0.3899531168797722,-1.2059555701253706,0,1.9202724923289307
ABC247,-0.06799784083454113,3,-1.0023466590826846,0.5033398301754269,1.618486281324849,0.6386313330571654,-0.8145513483998346,1.3054965885418626,-1.260900963328151,0.9729409714960923,1.2620149757227621,-1.112568989339352,0,0.22361288593271386
ABC547,0.7008219675962009,0,-0.13826634269538443,1.7022408013051786,-1.7561208880922912,0.9256391715139758,-0.5497276964180989,-0.10362457571941368,1.7912257292642035,0.4381232158362827,1.6469977839038357,0.15054782564043795,1,1.7239482736037743
ABC983,-0.3242711103114551,1,1.2213978185330536,-1.352760822417288,-0.756313548784463,0.6805696212888136,0.4073167453963476,1.0295401655503298,1.0994073323542424,-1.3168979823537377,0.018332598103144224,1.4087163286096245,1,0.4879400136855855
ABC264,-0.4951199566293978,3,-0.030649012245468683,1.388942768468849,-0.3233336849677817,0.7906869144110185,1.2248902493334988,1.1396736766034488,0.5765070275648325,0.019015407312501825,-1.496753127759759,-0.006735498129044935,1,1.31964333516368
ABC115,0.10285100548340154,2,1.6556241923265826,0.5720682893655158,-0.23094451301197114,-1.57074329277771,-1.6184344535269446,0.1543498493118405,1.7210922029831421,-0.01845257556964078,0.8277768806473119,1.705870496234955,1,1.3127372575224738
ABC116,1.469641776026943,1,-0.6658175178636415,0.6130460122033801,-1.2098853528587545,-1.4397740015961942,-1.5268799114847935,0.5272895133800004,-0.08088492303960222,-0.7974502196718968,0.88424889313716,-0.8450194672983672,0,-0.355699245449854
ABC443,0.4445486981192869,3,1.316230992998915,-0.22302056493794012,1.3921122180928556,-0.2561302465890053,1.626617889415647,1.2564321342735125,-0.6792170620389327,0.9035150032144751,-0.7995992799526789,0.8090726400292414,1,0.47947707461081257
ABC497,-1.1785153419011685,2,-0.767461505796216,0.9660250044966291,1.5020731790684934,0.16044113037116528,0.2687014574446799,-1.4657733741176908,-1.239280853722711,-1.4432799246140917,0.8176008436755839,-0.5292526857982702,1,-1.601467828970788
ABC349,-1.0076664955832257,1,-0.5408168815751113,-0.19743110088729068,0.8375026271545574,-1.4163447902935975,-0.6233135900220708,0.1407512746770592,-0.6542070397775875,1.2411908489417727,0.9407027503424913,-0.7060118547475839,0,-0.11003449513781413
ABC188,1.5550661991859143,0,0.5205040375788365,0.21891639528814086,-0.5215654298477082,0.8633174694490684,0.27640230677532807,-0.5700108552265836,-0.6766809051630333,0.6277831291870665,0.2619492833932992,0.7985908917943455,1,-0.48909033468737123
ABC356,0.957095237073115,3,-1.1359811118989909,-1.4386065582358518,-0.5066019532605114,1.389537555305392,-1.3305082535532644,-1.2761903152899339,-0.460555140500987,0.541885168430947,-0.11086040651918636,-1.1828414525177162,0,-1.0404787590755822
ABC974,0.35912427496031557,0,1.2792851060887909,-0.699278529313034,-0.29683872183632337,1.54885619216305,0.5587667822324289,0.9782341879905322,1.6864648729646732,0.18599733102409402,1.071892836261682,1.393832576339285,1,1.7499358836871572
ABC695,0.7008219675962009,1,0.6248547686350706,0.46798141532165793,0.2676550004256277,0.9127531052975476,0.4603670407852574,-0.7882854121848681,1.3076484112832942,0.9375029876865116,0.24401186229059227,0.7888278185255162,1,1.292378300314294
ABC188,1.2987929297090002,1,0.01841475541827036,-1.705394011142285,-0.9456221195527584,1.5882172671514125,0.2190737617582803,-0.48866846556138993,0.5360038489427946,1.0787329231633185,0.9067796012226452,-0.21991497801374205,1,0.21576869947897387
ABC409,-1.520213034537054,2,-1.5000126140189451,0.1438770209774526,1.045755782959854,-1.1555776684956953,0.8458373322804815,1.6088494073177533,-0.29899441436695595,0.8465010292622365,-1.6906606440426148,-1.4055769945917116,1,0.8246013188134028
ABC757,-0.3242711103114551,1,-0.5008727561280103,-1.6095199718444124,-0.9045755186392557,0.02525458115518191,1.7061933324990117,1.325022746991805,-0.08424972523138963,-1.5089938945915957,0.9334224812512104,-0.6309031239190022,0,-0.47669532250474395
ABC251,-1.6056374576960253,3,0.5796961141275174,0.3383050772271506,0.6086575310916507,-0.37327630310198917,0.044093351967440506,-1.0333586253831246,-0.03141730872750381,-0.4201023920693893,-0.9370347837456865,0.24080142237839555,1,-0.44675567955153794
ABC632,1.725915045503857,2,-0.7270269277489305,0.2376762388658129,-1.073292149149941,1.4563108075177926,-0.27164147058913596,0.5135913154878214,0.6911362962626646,-1.5257558869336068,0.06776036020043132,-0.9220947306258357,1,0.2403192067006028
ABC809,0.2736998518013442,0,-1.2493728276793805,-1.5520301286225142,-0.5781246257552771,-0.44660973447911706,-1.6034605798284618,1.196757803092311,-1.3852228711754602,-1.3693299583993366,0.060961206148848576,-1.1394493442091882,0,-1.648013993882039
ABC712,1.3842173528679715,3,-1.5967011799251274,0.11482952124428297,1.0325769411949834,-0.425289152193754,1.2612553711726708,-0.6602695264288683,-0.7650697388577471,0.6497651191442368,-1.1766663840843798,-1.4852323246023906,1,-0.44984944265670257
ABC317,-1.2639397650601398,1,-0.5195608509595684,-0.17962221712231166,-1.5458085382612337,-0.38803670622262515,-1.495648689199387,-0.8828278834552525,0.9071867295323575,1.282254830181025,0.08408196098113328,-0.7711767243779022,1,0.4395575506732045
ABC575,-1.2639397650601398,4,-1.378384996084514,0.522272575537225,-1.0237342129299594,0.6742437342371125,-1.499926938827525,0.8248143715981278,-1.1669124961351638,-0.9962161288624583,-0.2987948341959788,-1.4053529207100237,0,-0.9806793122170454
ABC377,0.8716708139141436,2,-1.587757360338744,-1.4276272949438502,1.082134877414965,1.0678544841207382,-0.8902763668178753,0.21900534336292526,-0.24706597457131152,-0.3699904149638611,0.8397139802171801,-1.5252466151576471,0,-0.3587930085550186
ABC986,-1.3493641882191112,0,-0.5679583433928682,1.0825608069975596,-0.6252115291443455,0.699312990330891,-0.31185701709363217,1.168464797991374,1.3570909151312749,1.3765047871213991,-1.4685216603359643,-0.3927188898109318,1,2.2246987818771293
ABC478,-1.6056374576960253,3,-0.4546082698143809,1.638180690286492,0.9996298367828074,-0.6237345719267486,1.271523170280202,0.6600873154910882,0.27889780684047194,-1.05694210111881,0.9902848323581721,-0.6833880228703513,0,0.6522088546888425
ABC770,-1.093090918742197,0,1.4634454305467446,-1.4885751738482687,1.323060578429003,1.112604277708698,0.6019771034766217,-1.1537035203195043,-1.5864581306156411,0.253973299968167,0.2943383109714664,2.018590414638188,1,-1.6643809986964582
ABC252,-0.3242711103114551,4,1.215646567759192,1.2687760285012721,-1.7068375110757446,1.4708369185254027,-0.4282254069789828,0.1925055568951463,-0.2485726024183805,-1.4168899366707868,1.5689300604811232,0.921555474231046,1,-0.457953106016037
ABC122,-0.6659688029473405,2,-0.9463147629672678,-0.7248679933636835,-1.3497732670087856,-0.737600538857369,-0.09452193598422721,0.47712920328027597,1.008206126678333,-0.4912683595560596,0.09348639836089259,-0.795983306788799,1,0.3926720698084839
ABC432,-1.6910618808549964,0,-0.803556041023001,-0.3784592688672229,-0.28393443927488776,0.03673489469345433,-1.576935432134007,-1.3878181752040177,-1.6298992335394635,-1.0565941012777995,-0.24139690219576826,-0.8402806220448598,1,-2.414389014436238
ABC654,-1.520213034537054,0,-0.4918826674284022,0.1668729582662119,1.503995093492537,0.15528670388459398,0.37608552311094096,1.411346299526882,-0.32312557038417755,-0.4193483924138663,-1.5616673475499703,-0.2976823246486976,1,0.4523517580952079
ABC200,0.10285100548340154,4,-1.2273487297843033,-0.5268954505394022,-0.6371548544937594,1.25833397201085,-1.3754298746487121,0.5162313318088596,0.4279284113797126,1.0940449161677854,0.7413849592735964,-1.2270286047521604,0,0.7522471816764883
ABC639,-1.1785153419011685,3,-1.1197776684476126,-1.0589142402951344,-1.2082379976381457,1.0868321452758416,1.4259679818559798,-0.6200715420689104,-0.8373878755170585,1.559900703333992,-1.239147795749325,-1.0985887246375314,1,-0.6383095151661501
ABC123,0.6153975444372296,0,0.6804656158201403,0.27925911794811825,1.3303363973200253,-1.7080384710109273,0.46421746545058157,-1.3644565213442652,-1.338592739308675,0.06326938709435137,1.2388034444678928,0.42806745392911233,1,-1.4549432163577978
ABC618,1.725915045503857,4,1.581991525540394,-0.7661915197697998,-0.10272536500791901,0.30827945369055093,1.1868138276430715,1.6375907170769797,-0.4539761989021191,-1.6477298312078266,-1.0031200193872385,2.00434241939363,1,-0.3819064129148937
ABC113,-0.15342226399351247,0,-0.8412329799220793,-1.1221962932852538,-0.8172656919469888,0.7944355882194339,0.6584499985680419,1.3057456466853568,1.4979103979039894,-1.1654020515671175,-1.2254042453700242,-1.0296458008588416,1,1.0333005899592176
ABC459,0.7008219675962009,4,0.39184351443421256,-1.14251225292006,0.38269530666480933,1.498014803636415,-0.0042508688305176795,-1.657348898093401,0.5390673255651682,-0.4857583620733915,-1.4236054864411292,0.41025268743536636,1,-0.48350160133610615
ABC703,-1.4347886113780826,0,0.4985771048215317,1.3981065630275276,1.0781537689651606,-0.36039023688556093,-0.7888818506310071,-1.2554188661225205,-1.148858072434454,-0.002328582936149072,0.5537228608645576,0.12958512396326252,1,-1.0050102620570176
ABC157,0.8716708139141436,4,-1.2001702526759666,-0.7845191088871568,-1.3564999674929383,-0.6078027082409828,1.0007099688190733,1.5105212522662577,1.4422153884906725,1.4888507357943253,-0.08773965168690165,-1.055436156777679,1,1.8805725257729795
ABC420,-0.2388466871524838,0,-1.1874231119824923,-1.3133392156365578,0.5217595432045361,0.902209960211379,0.9023102273719017,1.5356761247591681,1.438172603767704,-1.0775900916854397,1.6963438472207966,-1.146079355097247,0,1.2792846964627584
ABC482,1.5550661991859143,4,0.7527102092095803,1.60273582454066,-1.5794420406819967,0.662997712811866,0.42442974390889915,1.6978129761738683,0.5678439174441858,-0.35096642365528097,1.2108352286695931,0.90313931836278,1,1.227588912963556
ABC514,1.6404906223448856,0,0.6490905301423003,-0.8784047776675802,-1.4464181066178357,-0.5358750295420107,1.6013762166096335,-0.693693129285785,-0.1344204325387869,0.725223084670038,-1.3784351385630575,1.0685093034244142,1,-0.5192894545461717
ABC184,-1.0076664955832257,3,0.26837438579342826,-1.744210461678574,-1.1131032336479871,-0.005203393538193891,1.0819967117536933,-0.35671746113818226,1.334918375315243,-1.040122108803297,0.20505969935956214,0.4612357951944708,1,0.04571152750476363
ABC989,-0.9222420724242545,0,1.010151555193213,-0.1449554094050467,-1.0363639362879602,0.5990359659557768,-1.5602502585842692,-1.117490466255453,-0.5904264609183337,-0.9248181614817809,-1.6525799347683965,1.0343079778418942,1,-1.441270779409167
ABC644,-0.2388466871524838,4,-1.3459549746251451,1.6757868283338992,0.006000079552262222,-1.4852266715232318,-1.5842084565018413,0.2966118608757065,-1.2722508931094039,0.8864630110049551,0.638952844029191,-1.3754381152486332,0,-0.40002987678256774
ABC894,0.18827542864237287,2,1.6667565409685061,1.5379841063854693,-1.1350679699227713,-0.7019881376774219,-1.4212071456697877,1.5373199085062297,1.3752457806884562,-1.3663719597507462,-0.49911116591330373,1.6515001537791978,1,1.3028970948718535
ABC846,1.3842173528679715,2,-1.593726075944763,0.4282140049726757,0.38269530666480933,0.7372683126410978,1.3985871842358972,1.3655694127526548,1.12163009309851,0.5318511730151411,0.7805912961878632,-1.4921306235056804,0,1.904344602277825
ABC153,0.6153975444372296,1,-0.280219982069537,-0.556634557409076,-0.33184502027426055,1.6819341123617997,1.5607328451423235,0.11445073472407558,0.2652879352886154,-1.4452519237131518,-0.47225950011279405,-0.11220466173609837,1,-0.2012905268591861
ABC157,-0.8368176492652831,3,-1.1118008733276308,0.12485782472359154,0.7569195009464432,1.3785258259931714,0.6888255709278209,-0.6803436127944978,-1.520543162306373,-0.8189102098675511,-1.1232898476046647,-1.100556683306195,1,-1.4746235416590385
ABC598,0.017426582324430204,3,0.6532778848891585,-0.7029094667796802,1.4304132269720105,1.3644682992116133,-1.5555441839933175,-0.07762290553862305,-1.2716482419705764,0.1766013353168075,-0.7211321402705945,0.8979710629324573,1,-0.8917785324079923
ABC842,-1.1785153419011685,0,-0.8785814081172606,-1.1380168065327838,-0.50509187764162,1.461933818230416,-1.1063279730388387,-0.3832670592346601,-1.1882815010994257,-0.382808409107752,-1.0630052253662656,-0.8687750965014273,1,-1.493106281242151
ABC174,0.8716708139141436,4,-1.7379515287782605,1.1560440652511137,-0.4958941443265542,-1.1047362799690603,-0.18864342780326085,-0.7320480833838862,1.68144278014111,-0.0712905514297521,-0.3353504995707768,-1.6851825408343877,0,1.1105648285404581
